symbol,weightAvg
55838,417.4914
55839,417.4469
55840,417.2594
55841,417.2182
55842,417.4295
55843,417.4712
55844,417.4469
55845,417.3939
55846,417.37
55847,417.4245
55848,417.1652
55849,417.3617
55850,417.1652
55851,417.3048
55852,417.5168
55853,417.3378
55854,417.3902
55855,417.2911
55856,417.4768
55857,417.2975
55858,417.4131
55859,417.2298
55860,417.3288
55861,417.4858
55862,417.1488
55863,417.403
55864,417.7033
55865,417.3352
55866,417.2981
55867,417.37
55868,417.5837
55869,417.1969
55870,417.41
55871,417.5383
55872,417.4352
55873,417.471
55874,417.4801
55875,417.4001
55876,417.2945
55877,417.4283
55878,417.247
55879,417.301
55880,417.4939
55881,417.2158
55882,417.2762
55883,417.3111
55884,417.5575
55885,417.42
55886,417.3612
55887,417.4574
55888,417.5092
55889,417.3635
55890,417.3792
55891,417.1638
55892,417.34
55893,417.2964
55894,417.3212
55895,417.5331
55896,417.4484
55897,417.5536
55898,417.2081
55899,417.2905
55900,417.5245
55901,417.4791
55902,417.3451
55903,417.4863
55904,417.33
55905,417.2818
55906,417.2643
55907,417.3604
55908,417.2801
55909,417.4635
55910,417.4121
55911,417.5424
55912,417.277
55913,417.3473
55914,417.0929
55915,417.3973
55916,417.4542
55917,417.241
55918,417.4833
55919,417.3604
55920,417.1768
55921,417.3997
55922,417.2215
55923,417.3351
55924,417.3065
55925,417.3879
55926,417.3812
55927,417.0129
55928,417.193
55929,417.434
55930,417.3551
55931,417.4454
55932,417.48
55933,417.3292
55934,417.3079
55935,417.3854
55936,417.53
55937,417.3751
55938,417.5857
55939,417.2973
55940,417.3157
55941,417.5054
55942,417.2599
55943,417.3794
55944,417.2835
55945,417.3511
55946,417.5649
55947,417.4254
55948,417.5265
55949,417.4205
55950,417.2657
55951,417.3997
55952,417.4121
55953,417.4456
55954,417.2773
55955,417.315
55956,417.3058
55957,417.4
55958,417.5013
55959,417.2562
55960,417.4904
55961,417.2053
55962,417.2955
55963,417.37
55964,417.2699
55965,417.6941
55966,417.379
55967,417.4924
55968,417.0981
55969,417.4623
55970,417.2882
55971,417.4345
55972,417.415
55973,417.551
55974,417.419
55975,417.3144
55976,417.36
55977,417.4283
55978,417.5101
55979,417.4122
55980,417.2463
55981,417.645
55982,417.5313
55983,417.4691
55984,417.495
55985,417.2566
55986,417.1478
55987,417.2066
55988,417.6256
55989,417.2866
55990,417.472
55991,417.2367
55992,417.3279
55993,417.4473
55994,417.476
55995,417.37
55996,417.3599
55997,417.0489
55998,417.3596
55999,417.3179
56000,417.3934
56001,417.2302
56002,417.5642
56003,417.4156
56004,417.3295
56005,417.2098
56006,417.1282
56007,417.3323
56008,417.57
56009,417.2138
56010,417.198
56011,417.3494
56012,417.5295
56013,417.3117
56014,417.531
56015,417.1965
56016,417.5245
56017,417.4409
56018,417.35
56019,417.05
56020,417.2599
56021,417.3986
56022,417.4967
56023,417.4092
56024,417.0872
56025,417.3117
56026,417.2911
56027,417.2875
56028,417.4163
56029,417.4021
56030,417.6064
56031,417.3439
56032,417.3098
56033,417.426
56034,417.5483
56035,417.4873
56036,417.5071
56037,417.463
56038,417.159
56039,417.12
56040,417.5269
56041,417.5943
56042,417.4245
56043,417.3138
56044,417.3904
56045,417.27
56046,417.4789
56047,417.343
56048,417.3977
56049,417.1364
56050,417.3798
56051,417.4822
56052,417.5181
56053,417.3656
56054,417.4414
56055,417.419
56056,417.3723
56057,417.5465
56058,417.4768
56059,417.4533
56060,417.4665
56061,417.2819
56062,417.54
56063,417.1468
56064,417.4288
56065,417.3339
56066,417.4751
56067,417.2654
56068,417.6176
56069,417.3324
56070,417.342
56071,417.3673
56072,417.2858
56073,417.457
56074,417.4117
56075,417.7314
56076,417.5106
56077,417.3406
56078,417.4031
56079,417.3906
56080,417.42
56081,417.5414
56082,417.2531
56083,417.5129
56084,417.211
56085,417.3288
56086,417.46
56087,417.487
56088,417.2902
56089,417.363
56090,417.3048
56091,417.3997
56092,417.4117
56093,417.3047
56094,417.6361
56095,417.5229
56096,417.4928
56097,417.4367
56098,417.669
56099,417.3539
56100,417.2973
56101,417.4758
56102,417.2994
56103,417.25
56104,417.1773
56105,417.37
56106,417.2938
56107,417.2309
56108,417.496
56109,417.5178
56110,417.5575
56111,417.3274
56112,417.2409
56113,417.3594
56114,417.2798
56115,417.1329
56116,416.9938
56117,417.2843
56118,417.789
56119,417.2662
56120,417.288
56121,417.2373
56122,417.387
56123,417.1541
56124,417.5859
56125,417.5314
56126,417.3926
56127,417.3741
56128,417.2821
56129,417.2381
56130,417.439
56131,417.3041
56132,417.5587
56133,417.5105
56134,417.4146
56135,417.3797
56136,417.3923
56137,417.4386
56138,417.4543
56139,417.5158
56140,417.1222
56141,417.4298
56142,417.3144
56143,417.5156
56144,417.5779
56145,417.56
56146,417.3409
56147,417.2619
56148,417.0754
56149,417.1324
56150,417.3883
56151,417.4626
56152,417.2819
56153,417.3911
56154,417.2762
56155,417.067
56156,417.3158
56157,417.4121
56158,417.0248
56159,417.1033
56160,417.3088
56161,417.3657
56162,417.4896
56163,417.4135
56164,417.3513
56165,417.1304
56166,417.2554
56167,417.4624
56168,417.2986
56169,417.4373
56170,417.319
56171,417.23
56172,417.3068
56173,417.1929
56174,417.5385
56175,417.1488
56176,417.453
56177,417.2736
56178,417.2774
56179,417.2727
56180,417.3207
56181,417.2505
56182,417.2215
56183,417.468
56184,417.2081
56185,417.2306
56186,417.3098
56187,417.3246
56188,417.471
56189,417.5059
56190,417.3055
56191,417.3112
56192,417.2391
56193,417.2247
56194,417.3808
56195,417.3304
56196,417.0163
56197,417.37
56198,417.3
56199,417.3215
56200,417.3881
56201,417.4993
56202,417.4692
56203,417.6309
56204,417.3182
56205,417.3407
56206,417.3588
56207,417.5639
56208,417.4031
56209,417.2439
56210,417.3007
56211,417.4312
56212,417.381
56213,417.3101
56214,417.5102
56215,417.2206
56216,417.4081
56217,417.4961
56218,417.3374
56219,417.4865
56220,417.4221
56221,417.6571
56222,417.2719
56223,417.3359
56224,417.4771
56225,417.1855
56226,417.3592
56227,417.0891
56228,417.4271
56229,417.5779
56230,417.3135
56231,417.4994
56232,417.324
56233,417.2916
56234,417.3099
56235,417.3167
56236,417.3537
56237,417.405
56238,417.3162
56239,417.2503
56240,417.26
56241,417.3505
56242,417.4131
56243,417.276
56244,417.2416
56245,417.3394
56246,417.4057
56247,417.0269
56248,417.3427
56249,417.7178
56250,417.3506
56251,417.3339
56252,417.3014
56253,417.3896
56254,417.4205
56255,417.3589
56256,417.3797
56257,417.4652
56258,417.0727
56259,417.2256
56260,417.3973
56261,417.2327
56262,417.17
56263,417.468
56264,417.4104
56265,417.4811
56266,417.5534
56267,417.1813
56268,417.0677
56269,417.1635
56270,417.37
56271,417.3933
56272,417.421
56273,417.3609
56274,417.233
56275,417.457
56276,417.3245
56277,417.1379
56278,417.3743
56279,417.4834
56280,417.253
56281,417.4978
56282,417.2425
56283,417.2939
56284,417.3461
56285,417.3661
56286,417.4345
56287,417.3782
56288,417.4759
56289,417.6047
56290,417.361
56291,417.4003
56292,417.5411
56293,417.2493
56294,417.3391
56295,417.2105
56296,417.1891
56297,417.2463
56298,417.2598
56299,417.2908
56300,417.1678
56301,417.2782
56302,417.397
56303,417.381
56304,417.3224
56305,417.4832
56306,417.3086
56307,417.2701
56308,417.4121
56309,417.3467
56310,417.1661
56311,417.5222
56312,417.5369
56313,417.4319
56314,417.5144
56315,417.5719
56316,417.6081
56317,417.0155
56318,417.4541
56319,417.2729
56320,417.3334
56321,417.2979
56322,417.8144
56323,417.1066
56324,417.4642
56325,417.5202
56326,417.5526
56327,417.2908
56328,417.4163
56329,417.5004
56330,417.5879
56331,417.3027
56332,417.3403
56333,417.3145
56334,417.3135
56335,417.1679
56336,417.2048
56337,417.2859
56338,417.7104
56339,417.4346
56340,417.46
56341,417.4596
56342,417.4551
56343,417.3299
56344,417.393
56345,417.2428
56346,417.5459
56347,417.2062
56348,417.3258
56349,417.495
56350,417.4057
56351,417.4681
56352,417.3731
56353,417.5227
56354,417.6173
56355,417.3589
56356,417.3245
56357,417.2752
56358,417.4539
56359,417.3398
56360,417.5836
56361,417.4343
56362,417.4104
56363,417.4
56364,417.14
56365,417.2735
56366,417.2916
56367,417.345
56368,417.3973
56369,417.35
56370,417.539
56371,417.37
56372,417.48
56373,417.4159
56374,417.4938
56375,417.0291
56376,417.2931
56377,417.3457
56378,417.3436
56379,417.3431
56380,417.1995
56381,417.5333
56382,417.4064
56383,417.51
56384,417.4008
56385,417.2865
56386,417.3159
56387,417.5518
56388,417.2196
56389,417.4719
56390,417.6036
56391,417.4221
56392,417.2908
56393,417.4462
56394,417.673
56395,417.4292
56396,417.1935
56397,417.2284
56398,417.5013
56399,417.4657
56400,417.5465
56401,417.3831
56402,417.1756
56403,417.6008
56404,417.6144
56405,416.9217
56406,417.4149
56407,417.3157
56408,417.5741
56409,417.2691
56410,417.3437
56411,417.2427
56412,417.3699
56413,417.5412
56414,417.2137
56415,417.5958
56416,417.3713
56417,417.1781
56418,417.3911
56419,417.3061
56420,417.3374
56421,417.4215
56422,417.407
56423,417.2645
56424,417.3633
56425,417.18
56426,417.5033
56427,417.1739
56428,417.2195
56429,417.4526
56430,417.5054
56431,417.2154
56432,417.4091
56433,417.3424
56434,417.495
56435,417.334
56436,417.37
56437,417.2968
56438,417.3595
56439,417.5964
56440,417.136
56441,417.2784
56442,417.535
56443,417.15
56444,417.4643
56445,417.12
56446,417.2244
56447,417.4129
56448,417.4811
56449,417.4549
56450,417.2219
56451,417.3536
56452,417.2791
56453,417.4888
56454,417.3617
56455,417.3351
56456,417.2653
56457,417.5759
56458,417.4937
56459,417.2738
56460,417.4733
56461,417.403
56462,417.2722
56463,417.1543
56464,417.325
56465,417.5453
56466,417.3749
56467,417.5843
56468,417.1911
56469,417.2222
56470,417.5605
56471,417.4858
56472,417.4589
56473,417.222
56474,417.3098
56475,417.4115
56476,417.4562
56477,417.4288
56478,417.3725
56479,417.4801
56480,417.37
56481,417.37
56482,417.27
56483,417.5096
56484,417.3144
56485,417.5033
56486,417.6033
56487,417.4374
56488,417.4441
56489,417.4168
56490,417.3815
56491,417.3742
56492,417.3892
56493,417.3978
56494,417.3104
56495,417.168
56496,417.5458
56497,417.2611
56498,417.4739
56499,417.245
56500,417.2373
56501,417.5824
56502,416.9277
56503,417.5458
56504,417.4575
56505,417.3627
56506,417.6172
56507,417.406
56508,417.1874
56509,417.2966
56510,417.3465
56511,417.5443
56512,417.1253
56513,417.4221
56514,417.3773
56515,417.2529
56516,417.4734
56517,417.156
56518,417.0803
56519,417.3965
56520,417.513
56521,417.3214
56522,417.5158
56523,417.321
56524,417.4427
56525,417.4843
56526,417.3601
56527,417.4052
56528,417.4489
56529,417.3605
56530,417.4232
56531,417.4858
56532,417.3382
56533,417.3549
56534,417.35
56535,417.4165
56536,417.1605
56537,417.4469
56538,417.5934
56539,417.1756
56540,417.2485
56541,417.4775
56542,417.4366
56543,417.2896
56544,417.6
56545,417.4445
56546,417.5322
56547,417.2407
56548,417.37
56549,417.48
56550,417.3229
56551,417.3477
56552,417.6124
56553,417.3973
56554,417.2857
56555,417.426
56556,417.3225
56557,417.1682
56558,417.4331
56559,417.4987
56560,417.49
56561,417.3139
56562,417.4865
56563,417.3602
56564,417.3603
56565,417.5043
56566,417.5367
56567,417.2993
56568,417.4843
56569,417.4907
56570,417.1905
56571,417.456
56572,417.5922
56573,417.312
56574,417.1446
56575,417.3062
56576,417.4773
56577,417.3785
56578,417.3775
56579,417.3612
56580,417.3064
56581,417.291
56582,417.2213
56583,417.3157
56584,417.3139
56585,417.3963
56586,417.2472
56587,417.284
56588,417.3168
56589,417.3608
56590,417.3467
56591,417.3043
56592,417.4716
56593,417.5569
56594,417.2015
56595,417.447
56596,417.4325
56597,417.4019
56598,417.4591
56599,417.6091
56600,417.5319
56601,417.5661
56602,417.2849
56603,417.551
56604,417.2346
56605,417.5811
56606,417.4623
56607,417.1709
56608,417.3343
56609,417.2336
56610,417.4204
56611,417.4419
56612,417.3168
56613,417.2347
56614,417.4758
56615,417.2844
56616,417.5068
56617,417.3205
56618,417.3883
56619,417.301
56620,417.4319
56621,417.257
56622,417.2908
56623,417.3394
56624,417.2053
56625,417.45
56626,417.3062
56627,417.412
56628,417.5322
56629,417.4678
56630,417.4602
56631,417.2583
56632,417.6149
56633,417.495
56634,417.4163
56635,417.2774
56636,417.5489
56637,417.4768
56638,417.37
56639,417.298
56640,417.6077
56641,417.3224
56642,417.3215
56643,417.5348
56644,417.2798
56645,417.3296
56646,417.26
56647,417.2632
56648,417.2858
56649,417.2084
56650,417.4375
56651,417.3958
56652,417.3007
56653,417.2979
56654,417.6853
56655,417.4257
56656,417.4984
56657,417.4865
56658,417.4698
56659,417.67
56660,417.3025
56661,417.5322
56662,417.1228
56663,417.4051
56664,417.3729
56665,417.3107
56666,417.3845
56667,417.5215
56668,417.2121
56669,417.4156
56670,417.3795
56671,417.3312
56672,417.4593
56673,417.4749
56674,417.334
56675,417.0993
56676,417.4849
56677,417.3487
56678,417.5965
56679,417.2219
56680,417.302
56681,417.3971
56682,417.3394
56683,417.2578
56684,417.3961
56685,417.3205
56686,417.3403
56687,417.583
56688,417.3224
56689,417.4516
56690,417.4155
56691,417.5115
56692,417.1064
56693,417.4801
56694,417.2622
56695,417.514
56696,417.0915
56697,417.0884
56698,417.4882
56699,417.4201
56700,417.48
56701,417.3261
56702,417.2738
56703,417.3417
56704,417.6592
56705,417.2476
56706,417.4496
56707,417.5539
56708,417.5349
56709,417.377
56710,417.5344
56711,417.4861
56712,417.4256
56713,417.2763
56714,417.4011
56715,417.288
56716,417.1983
56717,417.326
56718,417.3397
56719,417.3573
56720,417.3692
56721,417.4834
56722,417.5336
56723,417.2286
56724,417.4469
56725,417.5955
56726,417.3809
56727,417.259
56728,417.4026
56729,417.2955
56730,417.1931
56731,417.1611
56732,417.191
56733,417.3144
56734,417.1765
56735,417.5843
56736,417.4854
56737,417.5862
56738,417.395
56739,417.4748
56740,417.3816
56741,417.2658
56742,417.2047
56743,417.4595
56744,417.3794
56745,417.5575
56746,417.6086
56747,417.4386
56748,417.4747
56749,417.2413
56750,417.3478
56751,417.3799
56752,417.2493
56753,417.3088
56754,417.5013
56755,417.5465
56756,417.2302
56757,417.4256
56758,417.6173
56759,417.284
56760,417.3536
56761,417.5568
56762,417.4156
56763,417.3483
56764,417.5859
56765,417.418
56766,417.3968
56767,417.395
56768,417.5385
56769,417.4506
56770,417.2931
56771,417.3947
56772,417.2421
56773,417.5751
56774,417.4549
56775,417.386
56776,417.1374
56777,417.5054
56778,417.5769
56779,417.5766
56780,417.3184
56781,417.1645
56782,417.3686
56783,417.6053
56784,417.261
56785,417.4023
56786,417.4222
56787,417.3795
56788,417.37
56789,417.3802
56790,417.4437
56791,417.4003
56792,417.3596
56793,417.3901
56794,417.4657
56795,417.2002
56796,417.5113
56797,417.438
56798,417.5472
56799,417.4062
56800,417.1941
56801,417.286
56802,417.2728
56803,417.3785
56804,417.3753
56805,417.5935
56806,417.3437
56807,417.4236
56808,417.1942
56809,417.2671
56810,417.3092
56811,417.4112
56812,417.4858
56813,417.3961
56814,417.3603
56815,417.503
56816,417.2406
56817,417.2905
56818,417.3094
56819,417.3788
56820,417.3098
56821,417.3404
56822,417.397
56823,417.2285
56824,417.2857
56825,417.1812
56826,417.6073
56827,417.5528
56828,417.1743
56829,417.189
56830,417.61
56831,417.4148
56832,417.2242
56833,417.343
56834,417.333
56835,417.533
56836,417.3908
56837,417.5099
56838,417.3911
56839,417.3285
56840,417.55
56841,417.6142
56842,417.3867
56843,417.2168
56844,417.4414
56845,417.3384
56846,417.3799
56847,417.5019
56848,417.35
56849,417.1379
56850,417.4647
56851,417.5575
56852,417.3605
56853,417.5274
56854,417.4108
56855,417.3374
56856,417.37
56857,417.5039
56858,417.3064
56859,417.2658
56860,417.2232
56861,416.931
56862,417.4142
56863,417.4676
56864,417.2162
56865,417.2916
56866,417.4633
56867,417.241
56868,417.5717
56869,417.43
56870,417.3151
56871,417.3374
56872,417.409
56873,417.309
56874,417.5947
56875,417.4234
56876,417.2109
56877,417.4871
56878,417.4723
56879,417.4406
56880,417.4373
56881,417.5273
56882,417.1392
56883,417.3048
56884,417.3793
56885,417.42
56886,417.2421
56887,417.4223
56888,417.2801
56889,417.5615
56890,417.37
56891,417.37
56892,417.4585
56893,417.2191
56894,417.4176
56895,417.6008
56896,417.4319
56897,417.3609
56898,417.3081
56899,417.3645
56900,417.2801
56901,417.5215
56902,417.0929
56903,417.0575
56904,417.3604
56905,417.4742
56906,417.268
56907,417.5287
56908,417.4366
56909,417.6748
56910,417.24
56911,417.2916
56912,417.4846
56913,417.0953
56914,417.1768
56915,417.3112
56916,417.5448
56917,417.2642
56918,417.3453
56919,417.543
56920,417.6153
56921,417.16
56922,417.5156
56923,417.1264
56924,417.4338
56925,417.33
56926,417.2163
56927,417.5874
56928,417.2554
56929,417.6868
56930,417.1903
56931,417.4167
56932,417.1761
56933,417.4692
56934,417.4243
56935,417.3793
56936,417.3351
56937,417.3485
56938,417.3629
56939,417.4226
56940,417.5605
56941,417.2637
56942,417.2892
56943,417.3224
56944,417.5859
56945,417.3447
56946,417.1811
56947,417.3806
56948,417.3601
56949,417.26
56950,417.6597
56951,417.5027
56952,417.3315
56953,417.2986
56954,417.2599
56955,417.1761
56956,417.37
56957,417.4249
56958,417.2763
56959,417.2314
56960,417.5129
56961,417.1286
56962,417.4378
56963,417.4616
56964,417.5276
56965,417.4454
56966,417.4081
56967,417.3256
56968,417.3075
56969,417.4408
56970,417.4117
56971,417.4662
56972,417.3883
56973,417.4088
56974,417.3883
56975,417.381
56976,417.2857
56977,417.4345
56978,417.4743
56979,417.4876
56980,417.3322
56981,417.3016
56982,417.1975
56983,417.1852
56984,417.3458
56985,417.4984
56986,417.2742
56987,417.3824
56988,417.3961
56989,417.5498
56990,417.2884
56991,417.2407
56992,417.3359
56993,417.1493
56994,417.4807
56995,417.1401
56996,417.1758
56997,417.477
56998,417.3525
56999,417.4922
57000,417.3617
57001,417.2859
57002,417.3025
57003,417.168
57004,417.5266
57005,417.3696
57006,417.3868
57007,417.392
57008,417.5039
57009,417.6246
57010,417.4711
57011,417.4977
57012,417.4085
57013,417.4249
57014,417.302
57015,417.1607
57016,417.2774
57017,417.17
57018,417.6286
57019,417.3107
57020,417.3604
57021,417.2729
57022,417.2922
57023,417.2138
57024,417.2661
57025,417.2911
57026,417.3521
57027,417.6631
57028,417.2791
57029,417.4027
57030,417.3157
57031,417.2389
57032,417.5041
57033,417.4643
57034,417.1952
57035,417.3965
57036,417.4354
57037,417.5467
57038,417.7527
57039,417.37
57040,417.2413
57041,417.439
57042,417.3062
57043,417.3122
57044,417.3604
57045,417.3361
57046,417.343
57047,417.4338
57048,417.2495
57049,417.3412
57050,417.37
57051,417.3492
57052,417.4402
57053,417.4924
57054,417.2823
57055,417.2937
57056,417.4533
57057,417.2666
57058,417.6251
57059,417.5162
57060,417.495
57061,417.1764
57062,417.8307
57063,417.2599
57064,417.3539
57065,417.6455
57066,417.5803
57067,417.4709
57068,417.3296
57069,417.4427
57070,417.3372
57071,417.4332
57072,417.4723
57073,417.4876
57074,417.4469
57075,417.4429
57076,417.4185
57077,417.4511
57078,417.48
57079,417.3818
57080,417.2986
57081,417.2589
57082,417.3803
57083,417.5721
57084,417.5815
57085,417.5245
57086,417.4984
57087,417.3991
57088,417.2067
57089,417.2791
57090,417.3155
57091,417.4108
57092,417.3599
57093,417.3613
57094,417.5218
57095,417.3081
57096,417.4963
57097,417.2709
57098,417.3155
57099,417.3792
57100,417.4064
57101,417.3334
57102,417.3975
57103,417.3876
57104,417.6617
57105,417.433
57106,417.7457
57107,417.1579
57108,417.2713
57109,417.5255
57110,417.4009
57111,417.2587
57112,417.4738
57113,417.3233
57114,417.4103
57115,417.3842
57116,417.46
57117,417.4243
57118,417.4276
57119,417.1417
57120,417.1935
57121,417.3448
57122,417.4103
57123,417.5027
57124,417.2051
57125,417.3898
57126,417.4414
57127,417.4883
57128,417.5333
57129,417.2717
57130,417.409
57131,417.3915
57132,417.241
57133,417.5075
57134,417.4247
57135,417.1865
57136,417.3433
57137,417.3367
57138,417.5832
57139,417.3394
57140,417.3359
57141,417.5041
57142,417.4
57143,417.3072
57144,417.5801
57145,417.3922
57146,417.5805
57147,417.3104
57148,417.3237
57149,417.4508
57150,417.0184
57151,417.4987
57152,417.6418
57153,417.333
57154,417.4922
57155,417.2968
57156,417.4508
57157,417.2672
57158,417.4789
57159,417.3754
57160,417.4053
57161,417.2765
57162,417.3596
57163,417.3406
57164,417.4656
57165,417.504
57166,417.456
57167,417.7296
57168,417.1489
57169,417.2923
57170,417.4433
57171,417.1612
57172,417.2908
57173,417.2952
57174,417.327
57175,417.3529
57176,417.5599
57177,417.5229
57178,417.5426
57179,417.5273
57180,417.2257
57181,417.3052
57182,417.426
57183,417.2978
57184,417.2229
57185,417.62
57186,417.4938
57187,417.3576
57188,417.4665
57189,417.2465
57190,417.3208
57191,417.4915
57192,417.3518
57193,417.604
57194,417.2017
57195,417.4824
57196,417.2387
57197,417.5083
57198,417.3601
57199,417.1439
57200,417.37
57201,417.3957
57202,417.4349
57203,417.1282
57204,417.6253
57205,417.4025
57206,417.5595
57207,417.2144
57208,417.3325
57209,417.245
57210,417.4734
57211,417.4316
57212,417.3507
57213,417.3254
57214,417.2986
57215,417.3954
57216,417.3589
57217,417.4871
57218,417.301
57219,417.1047
57220,417.4261
57221,417.3298
57222,417.4163
57223,417.2258
57224,417.37
57225,417.268
57226,417.3422
57227,417.2512
57228,417.4505
57229,417.5728
57230,417.2803
57231,417.47
57232,417.12
57233,417.4671
57234,417.4746
57235,417.1935
57236,417.3018
57237,417.3397
57238,417.1732
57239,417.1627
57240,417.284
57241,417.3896
57242,417.4149
57243,417.6312
57244,417.5245
57245,417.4223
57246,417.4531
57247,417.3814
57248,417.9066
57249,417.43
57250,417.5122
57251,417.3039
57252,417.2641
57253,417.2589
57254,417.5659
57255,417.3292
57256,417.1324
57257,417.6172
57258,417.2895
57259,417.4265
57260,417.4671
57261,417.0883
57262,417.4396
57263,417.3265
57264,417.2254
57265,417.37
57266,417.0605
57267,417.4643
57268,417.3925
57269,417.3872
57270,417.4434
57271,417.1139
57272,417.3411
57273,417.4427
57274,417.4469
57275,417.2622
57276,417.1901
57277,417.5129
57278,417.3026
57279,417.6242
57280,417.3172
57281,417.2783
57282,417.4023
57283,417.5743
57284,417.2835
57285,417.3906
57286,417.2681
57287,417.5224
57288,417.2606
57289,417.3815
57290,417.5079
57291,417.3036
57292,417.134
57293,417.468
57294,417.0829
57295,417.1986
57296,417.489
57297,417.3315
57298,417.3525
57299,417.3088
57300,417.1564
57301,417.5895
57302,417.3115
57303,417.5266
57304,417.343
57305,417.4407
57306,417.3485
57307,417.4163
57308,417.4096
57309,417.5769
57310,417.3315
57311,417.3596
57312,417.2121
57313,417.2956
57314,417.0896
57315,417.4407
57316,417.7244
57317,417.2666
57318,417.3805
57319,417.339
57320,417.3786
57321,417.3489
57322,417.515
57323,417.2327
57324,417.4342
57325,417.1957
57326,417.4027
57327,417.4778
57328,417.5125
57329,417.6617
57330,417.4689
57331,417.3692
57332,417.2314
57333,417.4172
57334,417.2818
57335,417.3891
57336,417.5278
57337,417.6085
57338,417.3438
57339,417.6247
57340,417.5619
57341,417.3288
57342,417.2916
57343,417.4753
57344,417.4457
57345,417.456
57346,417.4422
57347,417.4421
57348,417.37
57349,417.2629
57350,417.1392
57351,417.4028
57352,417.4264
57353,417.3049
57354,417.4414
57355,417.3333
57356,417.1952
57357,417.5819
57358,417.1935
57359,417.1976
57360,417.5033
57361,417.3205
57362,417.3174
57363,417.3144
57364,417.4565
57365,417.4565
57366,417.3913
57367,417.3525
57368,417.4406
57369,417.4771
57370,417.3409
57371,417.3801
57372,417.5391
57373,417.3485
57374,417.4232
57375,417.3327
57376,417.271
57377,417.2589
57378,417.2234
57379,417.4798
57380,417.3814
57381,417.3799
57382,417.4071
57383,417.2667
57384,417.5004
57385,417.2867
57386,417.2636
57387,417.3941
57388,417.4557
57389,417.3132
57390,417.5073
57391,417.4016
57392,417.2886
57393,417.5225
57394,417.2622
57395,417.301
57396,417.5427
57397,417.4617
57398,417.1746
57399,417.3425
57400,417.4393
57401,416.9756
57402,417.4414
57403,417.3595
57404,417.2826
57405,417.3482
57406,417.1116
57407,417.4114
57408,417.2691
57409,417.1941
57410,417.3564
57411,417.3367
57412,417.1586
57413,417.3264
57414,417.2379
57415,417.3292
57416,417.6111
57417,417.3233
57418,417.1861
57419,417.3874
57420,417.2805
57421,417.3799
57422,417.0564
57423,417.4629
57424,417.3429
57425,417.3527
57426,417.5961
57427,417.2593
57428,417.4206
57429,417.2697
57430,417.4811
57431,417.5973
57432,417.3224
57433,417.4155
57434,417.3498
57435,417.2066
57436,417.32
57437,417.5489
57438,417.2972
57439,417.366
57440,417.334
57441,417.1722
57442,417.1875
57443,417.4647
57444,417.4704
57445,417.37
57446,417.23
57447,417.2589
57448,417.4423
57449,417.3381
57450,417.4614
57451,417.3904
57452,417.1549
57453,417.4719
57454,417.2979
57455,417.3604
57456,417.2712
57457,417.4609
57458,417.2782
57459,417.4577
57460,417.4485
57461,417.351
57462,417.4172
57463,417.1871
57464,417.2406
57465,417.3231
57466,417.3304
57467,417.18
57468,417.3795
57469,417.2791
57470,417.4493
57471,417.4236
57472,417.4019
57473,417.3235
57474,417.2324
57475,417.4554
57476,417.772
57477,417.5253
57478,417.5089
57479,417.49
57480,417.1116
57481,417.3902
57482,417.4184
57483,417.37
57484,417.2205
57485,417.4731
57486,417.423
57487,417.4325
57488,417.2476
57489,417.2615
57490,417.2586
57491,417.3801
57492,417.37
57493,417.0644
57494,417.278
57495,417.6953
57496,417.5815
57497,417.3874
57498,417.3622
57499,417.3406
57500,417.2245
57501,417.1585
57502,417.1635
57503,417.1279
57504,417.63
57505,417.3988
57506,417.4275
57507,417.6047
57508,417.5167
57509,417.3548
57510,417.389
57511,417.2963
57512,417.2314
57513,417.3563
57514,417.2396
57515,417.3864
57516,417.3208
57517,417.4325
57518,417.5811
57519,417.3719
57520,417.2908
57521,417.2205
57522,417.3747
57523,417.5367
57524,417.4257
57525,417.4333
57526,417.3799
57527,417.4367
57528,417.4738
57529,417.5008
57530,417.3256
57531,417.1952
57532,417.2867
57533,417.2131
57534,417.1773
57535,417.2
57536,417.5177
57537,417.4006
57538,417.4255
57539,417.5289
57540,417.3087
57541,417.5984
57542,417.3612
57543,417.2271
57544,417.3033
57545,417.6477
57546,417.6652
57547,417.2722
57548,417.4167
57549,417.4332
57550,417.4387
57551,417.4107
57552,417.4325
57553,417.1467
57554,417.5205
57555,417.4051
57556,417.3089
57557,417.1549
57558,417.2811
57559,417.52
57560,417.41
57561,417.1934
57562,417.2352
57563,417.3581
57564,417.3478
57565,417.4626
57566,417.4728
57567,417.3872
57568,417.1721
57569,417.1749
57570,417.4905
57571,417.245
57572,417.398
57573,417.3539
57574,417.4085
57575,417.315
57576,417.5394
57577,417.2851
57578,417.504
57579,417.4477
57580,417.3124
57581,417.6743
57582,417.5037
57583,417.6258
57584,417.5887
57585,417.2107
57586,417.4916
57587,417.37
57588,417.12
57589,417.2478
57590,417.2488
57591,417.4006
57592,417.2589
57593,417.1522
57594,417.3475
57595,417.2512
57596,417.2589
57597,417.2155
57598,417.3536
57599,417.4484
57600,417.3068
57601,417.234
57602,417.2015
57603,417.3106
57604,417.2919
57605,417.4384
57606,417.2943
57607,417.3771
57608,417.3983
57609,417.4281
57610,417.483
57611,417.2564
57612,417.4469
57613,417.283
57614,417.3795
57615,417.6703
57616,417.4227
57617,417.4776
